Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
173,8.0,0.0,0.0,3352.0,13.0,72.0,18548.0,0.1,1411.0,0.0,0.0,2945.1234228610992,,,,,,,,,,,,,,,,,,,,,672.7092389466395,419.438633185428,1365.2941578173188,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,3514.0,14.0,162.0,18710.0,0.1,3281.0,0.0,0.0,2959.3586778640747,,,,,,,,,,,,,,,,,,,,,1531.7692183416439,908.3930337030353,3038.9282041086663,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,3986.0,15.0,472.0,19182.0,0.1,9291.0,0.0,0.0,3000.145349264145,,,,,,,,,,,,,,,,,,,,,3915.086653044618,2182.256684403688,7457.987617009347,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,4015.0,16.0,29.0,19211.0,0.1,468.0,0.0,0.0,3003.2480692863464,,,,,,,,,,,,,,,,,,,,,203.09306674795718,158.46097910567735,463.0359098480957,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,4075.0,17.0,60.0,19271.0,0.1,1039.0,0.0,0.0,3008.736650466919,,,,,,,,,,,,,,,,,,,,,447.6996222938567,333.93401762821935,1014.1653391753799,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,4265.0,18.0,190.0,19461.0,0.1,3729.0,0.0,0.0,3025.445637702942,,,,,,,,,,,,,,,,,,,,,1671.8582661316643,1048.9867660639277,3418.179870997108,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,4467.0,19.0,202.0,19663.0,0.1,4101.0,0.0,0.0,3043.034457206726,,,,,,,,,,,,,,,,,,,,,1887.9616796768012,1111.9719212113382,3727.0821779790676,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,4615.0,20.0,148.0,19811.0,0.1,2907.0,0.0,0.0,3056.097802400589,,,,,,,,,,,,,,,,,,,,,1327.2346260913828,832.6702583370767,2715.9985564528247,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,120.0,1.0,120.0,19931.0,0.1,2259.0,0.0,0.0,3477.531429052353,,,,,,,,,,,,,,,,,,,,,1030.623171985893,639.902137835523,2139.602284328065,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,186.0,2.0,66.0,19997.0,0.1,1265.0,0.0,0.0,3483.962550640106,,,,,,,,,,,,,,,,,,,,,594.2042518328213,383.5581609709183,1228.237766674616,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,239.0,3.0,53.0,20050.0,0.1,992.0,0.0,0.0,3488.904640674591,,,,,,,,,,,,,,,,,,,,,463.0420523477054,307.747950054006,969.3965950190145,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,820.0,4.0,581.0,20631.0,0.1,11080.0,0.0,0.0,3538.801630973816,,,,,,,,,,,,,,,,,,,,,4616.58435420646,2404.546066014822,8414.585246113034,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,861.0,5.0,41.0,20672.0,0.1,600.0,0.0,0.0,3542.6728513240814,,,,,,,,,,,,,,,,,,,,,230.43844746989822,204.11150836578807,591.7349017222772,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,1377.0,6.0,516.0,21188.0,0.1,10375.0,0.0,0.0,3587.265027284622,,,,,,,,,,,,,,,,,,,,,4440.972702623365,2347.258765763851,8099.649284365799,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,1791.0,7.0,414.0,21602.0,0.1,8393.0,0.0,0.0,3622.847041606903,,,,,,,,,,,,,,,,,,,,,3607.1384770443283,2032.5302599068664,6913.4646864117885,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,2139.0,8.0,348.0,21950.0,0.1,7007.0,0.0,0.0,3652.891978740692,,,,,,,,,,,,,,,,,,,,,3051.0279600917884,1775.2915703490942,5957.150613965376,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,2187.0,9.0,48.0,21998.0,0.1,847.0,0.0,0.0,3657.51828622818,,,,,,,,,,,,,,,,,,,,,377.6959932090181,272.18411678516406,830.5308234420277,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,2547.0,10.0,360.0,22358.0,0.1,7199.0,0.0,0.0,3688.6272037029266,,,,,,,,,,,,,,,,,,,,,3143.8049378923233,1778.8962682531399,6079.382908793442,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,2740.0,11.0,193.0,22551.0,0.1,3912.0,0.0,0.0,3705.6855549812317,,,,,,,,,,,,,,,,,,,,,1804.623539038874,1066.8644220494427,3570.84577767507,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,2997.0,12.0,257.0,22808.0,0.1,5016.0,0.0,0.0,3727.9501678943634,,,,,,,,,,,,,,,,,,,,,2268.4181683138304,1285.187845193758,4441.895880608685,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,3178.0,13.0,181.0,22989.0,0.1,3200.0,0.0,0.0,3743.821494579315,,,,,,,,,,,,,,,,,,,,,1446.0801203358637,846.1303491723735,2944.1448437618897,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,3312.0,14.0,134.0,23123.0,0.1,2653.0,0.0,0.0,3755.696071624756,,,,,,,,,,,,,,,,,,,,,1228.1832372555173,759.6984467206047,2493.4077683366663,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,3391.0,15.0,79.0,23202.0,0.1,1538.0,0.0,0.0,3762.8344943523407,,,,,,,,,,,,,,,,,,,,,724.453995409691,458.0275544379854,1483.7341188662476,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,3435.0,16.0,44.0,23246.0,0.1,763.0,0.0,0.0,3767.3649089336395,,,,,,,,,,,,,,,,,,,,,337.44782039688835,247.81230958660217,749.6508479475842,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,3668.0,17.0,233.0,23479.0,0.1,4732.0,0.0,0.0,3787.7909326553345,,,,,,,,,,,,,,,,,,,,,2153.878548169579,1264.4984587193694,4238.619298253699,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,3923.0,18.0,255.0,23734.0,0.1,5194.0,0.0,0.0,3809.9700758457184,,,,,,,,,,,,,,,,,,,,,2351.682189567801,1369.774612941274,4603.523485106943,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,4147.0,19.0,224.0,23958.0,0.1,4563.0,0.0,0.0,3829.5932054519653,,,,,,,,,,,,,,,,,,,,,2089.6399198027366,1220.4854579548896,4103.122800442272,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,4339.0,20.0,192.0,24150.0,0.1,3931.0,0.0,0.0,3846.646302461624,,,,,,,,,,,,,,,,,,,,,1830.968802155666,1061.4011680604472,3586.6236506637897,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,91.0,1.0,91.0,24241.0,0.1,1730.0,0.0,0.0,4198.568426132202,,,,,,,,,,,,,,,,,,,,,790.0490802402217,521.0831461426172,1661.4267257228594,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,153.0,2.0,62.0,24303.0,0.1,1201.0,0.0,0.0,4204.472652196884,,,,,,,,,,,,,,,,,,,,,572.1242095193501,362.04414047994885,1167.8628568606648,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,817.0,3.0,664.0,24967.0,0.1,13763.0,0.0,0.0,4261.313193559647,,,,,,,,,,,,,,,,,,,,,5547.828541118326,2951.0536179818205,10099.430610487796,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,1186.0,4.0,369.0,25336.0,0.1,7608.0,0.0,0.0,4293.354323387146,,,,,,,,,,,,,,,,,,,,,3349.264241762195,1877.4997481602968,6384.884879664199,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,1531.0,5.0,345.0,25681.0,0.1,6744.0,0.0,0.0,4322.864802598953,,,,,,,,,,,,,,,,,,,,,3008.337681365988,1676.383337990708,5717.5528881521495,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,2148.0,6.0,617.0,26298.0,0.1,12396.0,0.0,0.0,4375.875019788742,,,,,,,,,,,,,,,,,,,,,5049.976520966142,2740.612085735974,9298.752693197595,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,2398.0,7.0,250.0,26548.0,0.1,4749.0,0.0,0.0,4397.786480426788,,,,,,,,,,,,,,,,,,,,,2071.236304672069,1277.7891891377596,4239.666016198365,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,2759.0,8.0,361.0,26909.0,0.1,7420.0,0.0,0.0,4428.965319395065,,,,,,,,,,,,,,,,,,,,,3266.2424571355623,1844.9096953901876,6253.386993574218,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,3533.0,9.0,774.0,27683.0,0.1,15993.0,0.0,0.0,4495.21524310112,,,,,,,,,,,,,,,,,,,,,6251.643242411929,3236.764461378705,11176.570093991053,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,3903.0,10.0,370.0,28053.0,0.1,7169.0,0.0,0.0,4527.01935338974,,,,,,,,,,,,,,,,,,,,,3033.960847171347,1809.5277430983322,6058.545519039159,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,4179.0,11.0,276.0,28329.0,0.1,5655.0,0.0,0.0,4551.162143945694,,,,,,,,,,,,,,,,,,,,,2555.037835374321,1467.4177564007957,4959.7240458042525,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,4806.0,12.0,627.0,28956.0,0.1,12666.0,0.0,0.0,4605.049928188324,,,,,,,,,,,,,,,,,,,,,5282.408632021627,2757.4655507966004,9372.66574654979,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,5084.0,13.0,278.0,29234.0,0.1,5137.0,0.0,0.0,4629.013593196869,,,,,,,,,,,,,,,,,,,,,2327.814488019944,1324.2430628897766,4498.860795059781,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,5485.0,14.0,401.0,29635.0,0.1,8200.0,0.0,0.0,4663.672513484955,,,,,,,,,,,,,,,,,,,,,3546.77610027153,2014.8076332463675,6791.3186297319535,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,5525.0,15.0,40.0,29675.0,0.1,679.0,0.0,0.0,4667.4725642204285,,,,,,,,,,,,,,,,,,,,,297.24206266867134,223.1688135103633,668.4465421309731,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,5599.0,16.0,74.0,29749.0,0.1,1353.0,0.0,0.0,4674.4792740345,,,,,,,,,,,,,,,,,,,,,603.8744709885835,420.71028884966137,1310.9338459048085,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,5666.0,17.0,67.0,29816.0,0.1,1246.0,0.0,0.0,4680.65532541275,,,,,,,,,,,,,,,,,,,,,568.6299595263258,385.13015785511266,1210.3212248401915,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,5822.0,18.0,156.0,29972.0,0.1,3135.0,0.0,0.0,4694.342485189438,,,,,,,,,,,,,,,,,,,,,1456.8635155765714,876.9226153861952,2913.553484986542,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,6095.0,19.0,273.0,30245.0,0.1,5632.0,0.0,0.0,4718.0131549835205,,,,,,,,,,,,,,,,,,,,,2563.129574023946,1451.9121162820936,4942.144974094681,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,6245.0,20.0,150.0,30395.0,0.1,2969.0,0.0,0.0,4731.308990955353,,,,,,,,,,,,,,,,,,,,,1364.019175563751,844.2043484749255,2769.9342221755664,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,91.0,1.0,91.0,30486.0,0.1,1770.0,0.0,0.0,5223.590979814529,,,,,,,,,,,,,,,,,,,,,825.6829621200176,524.4790505612276,1698.2576675244593,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,203.0,2.0,112.0,30598.0,0.1,2071.0,0.0,0.0,5233.619778871536,,,,,,,,,,,,,,,,,,,,,933.4253607403951,597.433796849798,1970.3951795610183,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,263.0,3.0,60.0,30658.0,0.1,1139.0,0.0,0.0,5239.4446856975555,,,,,,,,,,,,,,,,,,,,,533.773266823061,348.7497363884348,1109.1908765528458,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,562.0,4.0,299.0,30957.0,0.1,5638.0,0.0,0.0,5265.341139554977,,,,,,,,,,,,,,,,,,,,,2409.619007394204,1463.5231622972321,4927.373736889173,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,804.0,5.0,242.0,31199.0,0.1,4901.0,0.0,0.0,5286.364627838135,,,,,,,,,,,,,,,,,,,,,2217.823090422605,1308.1183056840841,4373.0284960814,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,987.0,6.0,183.0,31382.0,0.1,3722.0,0.0,0.0,5302.404800653458,,,,,,,,,,,,,,,,,,,,,1729.2822138512006,1016.2043311214492,3412.3626678382398,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,1922.0,7.0,935.0,32317.0,0.1,17954.0,0.0,0.0,5382.691019535065,,,,,,,,,,,,,,,,,,,,,6776.371256116136,3343.7948066623085,11641.36396209165,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,2295.0,8.0,373.0,32690.0,0.1,7712.0,0.0,0.0,5414.992301702499,,,,,,,,,,,,,,,,,,,,,3398.880882250748,1892.9501167439907,6457.125224243736,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,2697.0,9.0,402.0,33092.0,0.1,8201.0,0.0,0.0,5449.379856586456,,,,,,,,,,,,,,,,,,,,,3538.7770398121966,2019.9456798784333,6791.98881563796,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,2988.0,10.0,291.0,33383.0,0.1,5990.0,0.0,0.0,5474.766201496124,,,,,,,,,,,,,,,,,,,,,2703.497487165446,1535.372371129006,5213.704426383197,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,3266.0,11.0,278.0,33661.0,0.1,5197.0,0.0,0.0,5499.007766008377,,,,,,,,,,,,,,,,,,,,,2160.703973882732,1461.071755552809,4605.530751232319,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,3443.0,12.0,177.0,33838.0,0.1,3496.0,0.0,0.0,5514.497977972031,,,,,,,,,,,,,,,,,,,,,1584.7598909961039,983.8282674631035,3221.9381536628607,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,3567.0,13.0,124.0,33962.0,0.1,2043.0,0.0,0.0,5525.507149219513,,,,,,,,,,,,,,,,,,,,,1003.3444216909674,565.874483804933,1922.428225733562,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,3658.0,14.0,91.0,34053.0,0.1,1490.0,0.0,0.0,5533.745436429977,,,,,,,,,,,,,,,,,,,,,654.0584250178091,441.6050961382367,1433.3459418611594,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,3999.0,15.0,341.0,34394.0,0.1,6400.0,0.0,0.0,5563.216677427292,,,,,,,,,,,,,,,,,,,,,2966.224940447974,1584.749305806956,5399.310517030785,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,4403.0,16.0,404.0,34798.0,0.1,8343.0,0.0,0.0,5598.305942773819,,,,,,,,,,,,,,,,,,,,,3636.029522345187,2021.9724957355386,6887.812810781301,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,4669.0,17.0,266.0,35064.0,0.1,5385.0,0.0,0.0,5621.355712890625,,,,,,,,,,,,,,,,,,,,,2415.2629250308814,1422.30840722018,4752.039388679761,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,5001.0,18.0,332.0,35396.0,0.1,6191.0,0.0,0.0,5649.977168083191,,,,,,,,,,,,,,,,,,,,,2632.843143072882,1595.7098328779075,5327.545840635233,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,5144.0,19.0,143.0,35539.0,0.1,2822.0,0.0,0.0,5662.592377901077,,,,,,,,,,,,,,,,,,,,,1296.9873918246915,807.0040357055528,2641.811784726738,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,5193.0,20.0,49.0,35588.0,0.1,848.0,0.0,0.0,5667.202690601349,,,,,,,,,,,,,,,,,,,,,370.96428342958893,274.6208569649744,831.4848884038694,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,158.0,1.0,158.0,35746.0,0.1,3077.0,0.0,0.0,6101.0517201423645,,,,,,,,,,,,,,,,,,,,,1417.7613237115218,845.5382286760423,2858.708268682675,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,0.0,285.0,2.0,127.0,35873.0,0.1,2226.0,0.0,0.0,6112.609990596771,,,,,,,,,,,,,,,,,,,,,965.3060142353094,644.1751532213675,2107.6192671070635,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,0.0,1416.0,3.0,1131.0,37004.0,0.1,23430.0,0.0,0.0,6209.471935749054,,,,,,,,,,,,,,,,,,,,,8308.296397739132,3998.0364883853213,14061.425563859184,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,0.0,2500.0,4.0,1084.0,38088.0,0.1,22203.0,0.0,0.0,6302.167687177658,,,,,,,,,,,,,,,,,,,,,7878.7903212036,3990.692103445875,13689.757116290753,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,0.0,2560.0,5.0,60.0,38148.0,0.1,1019.0,0.0,0.0,6307.6638107299805,,,,,,,,,,,,,,,,,,,,,431.43483169286714,329.88832662692033,995.103121237782,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,0.0,3685.0,6.0,1125.0,39273.0,0.1,22124.0,0.0,0.0,6404.047871589661,,,,,,,,,,,,,,,,,,,,,7750.225163541258,3925.809614098884,13431.846953075272,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,0.0,4092.0,7.0,407.0,39680.0,0.1,8406.0,0.0,0.0,6438.955365180969,,,,,,,,,,,,,,,,,,,,,3660.310157477095,2034.1156782693781,6930.107049899577,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,0.0,4897.0,8.0,805.0,40485.0,0.1,16004.0,0.0,0.0,6508.080454349518,,,,,,,,,,,,,,,,,,,,,6135.474045512904,3190.9289563621332,11087.106519294179,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,0.0,5370.0,9.0,473.0,40958.0,0.1,9332.0,0.0,0.0,6548.51172375679,,,,,,,,,,,,,,,,,,,,,3842.85627118529,2274.996603702801,7529.380214778707,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,0.0,6119.0,10.0,749.0,41707.0,0.1,15448.0,0.0,0.0,6612.929904699326,,,,,,,,,,,,,,,,,,,,,6107.675260106152,3142.2731265749508,10895.130596242381,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,0.0,6635.0,11.0,516.0,42223.0,0.1,9875.0,0.0,0.0,6657.166437387466,,,,,,,,,,,,,,,,,,,,,4057.3965686971087,2268.2601477786034,7796.969512608,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,12.0,0.0,0.0,6843.0,12.0,208.0,42431.0,0.1,3667.0,0.0,0.0,6675.18151974678,,,,,,,,,,,,,,,,,,,,,1514.7825222731105,1049.6172488423615,3358.639155038115,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,0.0,7027.0,13.0,184.0,42615.0,0.1,3623.0,0.0,0.0,6691.273606538773,,,,,,,,,,,,,,,,,,,,,1658.201397659899,1008.1138852867507,3324.536691677242,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,0.0,7567.0,14.0,540.0,43155.0,0.1,11059.0,0.0,0.0,6738.052574634552,,,,,,,,,,,,,,,,,,,,,4697.91637419046,2521.5358100311933,8539.195008759665,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12.0,0.0,0.0,7960.0,15.0,393.0,43548.0,0.1,7892.0,0.0,0.0,6771.812669754028,,,,,,,,,,,,,,,,,,,,,3368.789379351936,1987.2481707565707,6581.2216359649865,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,12.0,0.0,0.0,8547.0,16.0,587.0,44135.0,0.1,11666.0,0.0,0.0,6822.299558639526,,,,,,,,,,,,,,,,,,,,,4904.474106651663,2639.6173912299914,8804.674243207655,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,12.0,0.0,0.0,8723.0,17.0,176.0,44311.0,0.1,3535.0,0.0,0.0,6837.693076610565,,,,,,,,,,,,,,,,,,,,,1628.1011405330275,980.3018803847127,3254.960866037395,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12.0,0.0,0.0,8989.0,18.0,266.0,44577.0,0.1,5405.0,0.0,0.0,6860.692407846451,,,,,,,,,,,,,,,,,,,,,2432.3685259883546,1421.9766146544268,4767.52024505697,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,12.0,0.0,0.0,9155.0,19.0,166.0,44743.0,0.1,3205.0,0.0,0.0,6875.764533519745,,,,,,,,,,,,,,,,,,,,,1429.0801259080438,923.0595945050301,2973.7171597015067,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,12.0,0.0,0.0,9384.0,20.0,229.0,44972.0,0.1,4348.0,0.0,0.0,6895.752060651779,,,,,,,,,,,,,,,,,,,,,1884.007494428851,1200.139805976553,3924.4071737160525,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
